cooperative,common,V1,V2,thetad_V1_V2,degree_common,degree_V1,degree_V2,score,quantile,paralog,common_length,V1_length,V2_length,average_V1_V2
0,O00230,P31391,P30872,3.78E-05,6,2,3,0.238,2,yes,105,388,391,389.5
0,P48378,P32314,Q8HWS3,3.973874894,9,8,9,0.238,2,no,723,431,928,679.5
0,Q9P0Z9,Q8TE02,O75362,2.929142689,7,8,9,0.238,2,no,390,300,1048,674
0,P11712,P33260,P33261,9.49E-05,7,3,2,0.238,2,yes,490,490,490,490
0,Q13241,P26717,Q07444,7.00E-05,6,5,1,0.238,2,yes,179,231,240,235.5
0,P08100,P10523,Q15835,1.759567776,5,3,4,0.238,2,no,348,405,563,484
0,Q02575,P50461,Q6IPU0,2.527346289,7,9,10,0.238,2,no,133,194,288,241
0,P23560,P20783,P34130,0.000256167,7,9,3,0.238,2,yes,247,257,210,233.5
0,Q9BZL3,P21145,O95406,0.000106655,8,9,1,0.238,2,no,60,153,144,148.5
0,Q9BVX2,Q96A25,B0YJ81,0.799701367,4,1,5,0.236,2,no,250,262,288,275
0,Q8N129,O15335,O43300,0.495872763,6,2,7,0.236,2,yes,248,359,516,437.5
0,O43745,Q14940,P48764,0.000114586,5,4,8,0.236,2,yes,196,896,834,865
0,Q13241,P26715,Q07444,6.97E-05,6,8,1,0.236,2,yes,179,233,240,236.5
0,P05813,P43320,P53674,2.753793824,5,5,6,0.236,2,yes,215,205,252,228.5
0,Q96B96,Q05329,Q86T13,0.000196917,5,6,5,0.236,2,no,161,585,490,537.5
0,Q4G0X4,Q8WYQ4,Q9P2G3,1.588339452,10,2,8,0.236,2,no,260,148,628,388
0,Q9GZX6,Q969J5,Q08334,1.544976736,3,2,3,0.236,2,yes,179,263,325,294
0,Q07108,Q8WZ59,Q8NFZ8,0.655979992,8,2,3,0.234,2,no,199,177,388,282.5
0,A6NER0,Q8IZP1,Q6IPX1,3.74E-05,3,2,2,0.234,2,yes,549,549,549,549
0,Q15399,Q9BXR5,Q9Y2C9,0.00012391,8,2,3,0.234,2,yes,786,811,796,803.5
0,O43688,O14495,O14494,5.77E-05,3,4,2,0.234,2,yes,288,311,284,297.5
0,Q14183,Q14184,O60478,0.326508014,9,3,6,0.234,2,no,400,412,399,405.5
0,P21728,Q9NYX4,Q92847,1.710381094,7,4,3,0.234,2,no,446,217,366,291.5
0,Q6ZPD9,P13671,P27918,0.000401382,7,4,10,0.234,2,no,716,934,469,701.5
0,P31025,Q6UX01,Q9BY49,0.000387715,9,1,10,0.234,2,no,176,489,303,396
0,Q86UR1,Q8NFA2,Q53HV7,2.43464416,6,1,4,0.234,2,no,476,376,270,323
0,Q9BR01,Q8N143,P50225,2.618032623,9,3,8,0.234,2,no,284,479,295,387
0,Q9Y3D2,Q7Z3D6,Q9BXW7,2.740927428,3,5,4,0.234,2,no,182,616,423,519.5
0,Q08708,Q96ND0,P30273,1.758264624,4,3,4,0.232,2,no,224,272,86,179
0,Q8N474,O60353,P09544,0.000179224,6,9,2,0.232,2,no,314,706,360,533
0,Q7L8C5,P58400,Q9ULB1,0.00130507,3,7,7,0.232,2,no,426,472,1477,974.5
0,O00294,Q9ULB1,P58400,0.00130507,3,7,7,0.232,2,no,542,1477,472,974.5
0,A6NER0,A6NDS4,Q6IPX1,4.09E-05,3,2,2,0.23,2,yes,549,549,549,549
0,A6NER0,A6NDS4,Q8IZP1,3.52E-06,3,2,2,0.23,2,yes,549,549,549,549
0,Q99592,Q9HCS2,B2RXF5,1.240372944,10,4,10,0.23,2,no,522,524,422,473
0,O15127,Q96T83,P31645,0.000323336,9,3,8,0.23,2,no,329,725,630,677.5
0,P58400,Q8N2Q7,Q7L8C5,0.001332613,7,10,3,0.23,2,no,472,863,426,644.5
0,Q96DR8,Q96E40,O15063,0.622092566,10,4,10,0.23,2,no,90,222,1070,646
0,Q13522,Q8N9B5,Q8N4L4,0.223677636,10,10,2,0.23,2,no,171,988,309,648.5
0,Q8N2Q7,P58400,Q9ULB1,0.00130507,10,7,7,0.23,2,no,863,472,1477,974.5
0,O95670,Q96A05,Q3I5F7,1.316234781,7,5,2,0.23,2,no,118,226,421,323.5
0,Q9UM22,Q9H106,Q6UWV6,1.060415668,10,5,9,0.23,2,no,224,197,458,327.5
0,Q53GG5,Q9NPC6,Q8TDC0,0.77249921,9,8,4,0.23,2,yes,364,264,251,257.5
0,P50226,Q9UIL8,P50225,0.548379279,7,1,8,0.23,2,no,295,331,295,313
0,Q9Y426,A1A4S6,Q92503,2.852027208,5,9,8,0.228,2,no,696,786,715,750.5
0,Q5TA81,Q9BYR2,O14633,1.61912903,4,3,5,0.228,2,no,110,181,110,145.5
0,Q5BJF2,Q15849,Q16774,0.000386606,9,4,5,0.228,2,no,176,920,197,558.5
0,O00204,P50225,Q96Q35,1.444112627,8,8,3,0.228,2,no,365,295,445,370
0,P48378,Q33E94,Q8HWS3,3.974078813,9,2,9,0.228,2,yes,723,735,928,831.5
0,Q9GZN7,P13535,Q9Y485,2.360853148,10,6,7,0.228,2,no,287,1937,3027,2482
0,Q8TDN1,Q92953,Q14721,0.268841167,5,3,9,0.228,2,yes,519,911,858,884.5
0,P60568,P01589,Q16552,1.851217836,5,2,6,0.228,2,no,153,272,155,213.5
0,Q13241,P26717,P26715,0.000139786,6,5,8,0.228,2,yes,179,231,233,232
0,P19883,P03950,P08476,2.127025543,10,3,6,0.228,2,no,344,147,426,286.5
0,P10144,P08246,P50453,2.450281779,4,8,9,0.228,2,no,247,267,376,321.5
0,Q15777,Q8TC20,P0DMM9,3.207121417,8,2,6,0.228,2,no,294,777,295,536
0,P28472,P47870,Q16445,1.043459888,7,5,10,0.228,2,yes,473,512,453,482.5
0,P50225,O00204,Q9BR01,2.618066807,8,8,9,0.226,2,yes,295,365,284,324.5
0,P54284,O00305,Q08289,1.04113677,10,6,3,0.226,2,yes,484,520,660,590
0,Q99611,Q8N8Q3,Q96JB6,1.070309267,5,7,7,0.226,2,no,448,282,756,519
0,Q6T4P5,Q8TBJ4,O15218,0.135683674,7,8,9,0.226,2,no,718,325,404,364.5
0,P60022,Q8WUF8,Q8IYS1,2.372175332,8,8,7,0.226,2,no,68,416,436,426
0,Q00169,Q8NB16,Q92859,2.800560219,9,10,8,0.226,2,no,270,471,1461,966
0,Q9BX67,P57087,P11215,1.438477393,8,3,10,0.226,2,no,310,298,1152,725
0,Q9ULC3,Q9NSU2,Q8TBJ4,0.271224364,7,3,8,0.226,2,no,237,314,325,319.5
0,Q15777,Q8TC20,P0DMN0,3.207449488,8,2,6,0.226,2,no,294,777,295,536
0,Q9BZL3,P21145,Q9BXN2,0.806944324,8,9,9,0.226,2,no,60,153,247,200
0,P35243,Q0VDG4,Q53FT3,0.584247419,8,4,7,0.226,2,no,200,424,197,310.5
0,Q9NZI5,P36508,Q6ISB3,0.122063384,4,6,4,0.226,2,no,618,570,625,597.5
0,P08172,Q86UF1,A6NDV4,0.000246876,8,7,1,0.224,2,no,466,283,472,377.5
0,P26678,Q9BXK5,Q09013,0.008715177,8,6,6,0.224,2,no,52,485,629,557
0,P17927,Q15485,P11226,1.953141679,6,7,10,0.224,2,no,2039,313,248,280.5
0,P30273,O76036,Q08708,1.756878304,4,5,4,0.224,2,no,86,304,224,264
0,Q7Z3Y8,Q5XKE5,O95995,3.024143238,8,8,3,0.224,2,no,459,535,478,506.5
0,Q96PJ5,Q03403,P04155,0.625926326,5,2,8,0.224,2,yes,515,129,84,106.5
0,P51911,Q9ULK6,Q9UBC5,0.31254394,8,1,6,0.224,2,no,297,438,1043,740.5
0,P31997,P13688,Q8TCW7,1.837006869,3,9,10,0.224,2,no,349,526,415,470.5
0,P35243,Q15835,Q53FT3,0.584167235,8,4,7,0.224,2,no,200,563,197,380
0,Q07108,Q8WZ59,A6NDB9,0.638795738,8,2,5,0.222,2,no,199,177,673,425
0,Q15399,Q9Y315,Q9BXR5,9.64E-05,8,8,2,0.222,2,no,786,318,811,564.5
0,Q9NWS6,O00244,Q96BJ3,1.174333726,7,4,9,0.222,2,no,357,68,306,187
0,O00481,P04155,O00478,0.107319383,4,8,5,0.222,2,no,513,84,584,334
0,P26678,O00631,Q16821,2.489171014,8,3,6,0.222,2,no,52,31,1122,576.5
0,Q9NXJ0,Q9Y342,Q13021,0.76399758,2,9,7,0.222,2,yes,267,182,153,167.5
0,Q9ULB1,O00294,Q7L8C5,0.000114528,7,3,3,0.22,2,no,1477,542,426,484
0,O15432,P41146,O60895,0.00013645,8,5,2,0.22,2,no,143,370,175,272.5
0,P51857,O95057,P42330,3.003197804,8,6,6,0.22,2,no,326,198,323,260.5
0,P00742,Q9UK55,P12259,0.000189325,7,6,8,0.22,2,no,488,444,2224,1334
0,O95825,Q13572,Q8N1V2,1.557096785,9,4,6,0.22,2,no,349,414,620,517
0,P23560,Q96PQ0,P34130,0.000251537,7,5,3,0.22,2,no,247,1159,210,684.5
0,P35346,P61278,P21554,1.961070339,7,2,7,0.218,2,no,364,116,472,294
0,P49682,Q07325,O43927,0.174043041,7,3,2,0.218,2,yes,368,125,109,117
0,Q96DR8,Q8IZM9,Q96D96,0.776672894,10,2,7,0.218,2,no,90,456,273,364.5
0,O15217,Q96LR7,P08263,0.313743923,4,1,8,0.218,2,no,222,162,222,192
0,O94813,Q8WZ75,Q6UB98,1.153792905,9,1,10,0.218,2,no,1529,1007,2062,1534.5
0,Q96HA9,O75192,O96011,1.868140174,3,4,8,0.218,2,yes,241,247,259,253
0,P17927,O75636,P11226,1.953157268,6,4,10,0.218,2,no,2039,299,248,273.5
0,Q96FX2,Q8WWB5,Q9BQC3,2.650772279,5,6,9,0.218,2,no,82,315,489,402
0,P31025,Q6UX01,P01213,1.752454344,9,1,5,0.218,2,no,176,489,254,371.5
0,P29965,Q8TEB7,P00739,7.97E-05,4,7,1,0.218,2,no,261,428,348,388
0,Q96PJ5,Q8N387,P04155,0.625726932,5,2,8,0.218,2,no,515,334,84,209
0,P43354,Q5H9L2,P55273,2.905377159,6,1,7,0.218,2,no,598,206,166,186
0,Q8N393,Q9Y5I0,P60369,3.626267875,9,2,9,0.216,2,no,782,950,221,585.5
0,O00187,P0C0L5,O43897,0.000134969,9,3,5,0.216,2,no,686,1744,1013,1378.5
0,Q9Y4C1,O75582,Q6ZTQ3,2.830341938,8,10,8,0.216,2,no,1321,802,369,585.5
0,O94777,Q9P2X0,P57054,0.000189199,5,4,5,0.216,2,no,84,92,158,125
0,P10144,P14222,P10124,0.000180114,4,4,4,0.216,2,no,247,555,158,356.5
0,P21145,Q8WTT0,Q8N539,3.63E-05,9,2,1,0.216,2,no,153,213,461,337
0,O00590,Q16627,P80098,1.756607309,6,8,6,0.214,2,yes,384,93,99,96
0,O75916,Q6NWY9,Q6ZS82,0.000231149,7,7,1,0.214,2,no,674,871,235,553
0,Q8N2Q7,Q9P2S2,P58400,0.001456055,10,3,7,0.214,2,no,863,1712,472,1092
0,Q8N2Q7,Q9P2S2,Q9ULB1,0.000150985,10,3,7,0.214,2,no,863,1712,1477,1594.5
0,Q14442,Q92535,P57054,8.29E-05,6,4,5,0.214,2,no,188,297,158,227.5
0,P58397,Q9NRH2,P49747,0.004888004,9,5,2,0.214,2,no,1594,765,757,761
0,P28222,P08908,Q9NNX6,0.650875362,9,9,6,0.214,2,no,390,422,404,413
0,Q96RJ0,Q6P5S7,P39086,0.000164808,4,2,7,0.214,2,no,339,137,918,527.5
0,Q14721,Q8TAE7,Q8TDN2,2.965497534,9,1,4,0.214,2,yes,858,436,545,490.5
0,Q5BJF2,Q16774,Q13477,0.044058947,9,5,5,0.212,2,no,176,197,382,289.5
0,P35346,P61278,P30874,3.510441053,7,2,7,0.212,2,no,364,116,369,242.5
0,P26012,O00258,O75783,2.387145315,10,9,4,0.212,2,no,769,174,438,306
0,P30613,Q5TFE4,P13584,3.54E-05,10,2,1,0.212,2,no,574,455,511,483
0,P35462,Q96NY7,P21728,3.644010741,10,2,7,0.212,2,no,400,704,446,575
0,Q8TDU9,Q8WXF3,P09417,3.419353288,10,1,9,0.212,2,no,374,142,244,193
0,O95407,O95150,O43557,0.000178161,4,2,8,0.212,2,yes,300,251,240,245.5
0,Q92481,Q99966,Q96RK1,0.000133323,7,5,4,0.212,2,yes,460,193,184,188.5
0,Q96PJ5,Q9NZB8,Q96SZ5,0.104464424,5,10,6,0.212,2,no,515,636,270,453
0,Q86UT5,Q92887,P25092,3.97E-05,5,6,1,0.212,2,no,571,1545,1073,1309
0,Q8WTP8,Q9NPR2,Q9NTW7,1.081510052,9,2,6,0.212,2,no,325,837,645,741
0,Q8WWB5,P60329,Q96FX2,0.12088247,6,8,5,0.212,2,no,315,112,82,97
0,O75916,Q6MZT1,Q6ZS82,0.000113555,7,2,1,0.21,2,yes,674,257,235,246
0,Q13075,P84074,Q6GPH4,0.134086191,5,8,9,0.21,2,no,1403,193,301,247
0,Q9Y5T4,Q99595,O60830,1.350783735,7,7,7,0.21,2,yes,150,171,172,171.5
0,P27815,P27987,Q13023,1.754147635,6,8,8,0.21,2,no,886,946,2319,1632.5
0,Q9UQ26,Q8WZA2,O95716,0.000126097,8,7,5,0.21,2,no,1411,1011,219,615
0,P02776,P07204,P10145,9.51E-05,8,2,9,0.21,2,no,101,575,99,337
0,P80404,Q9BRL7,P51649,0.065210421,5,7,6,0.21,2,no,500,303,535,419
0,P23560,Q96PQ0,P49184,1.659095417,7,5,7,0.21,2,no,247,1159,302,730.5
0,Q9NPJ8,Q96PE3,Q7Z6K3,3.761804995,10,3,7,0.21,2,no,142,977,402,689.5
0,P52945,Q9H4Z3,Q8NHW3,0.133804338,3,10,4,0.208,2,no,283,704,353,528.5
0,P08697,P08246,P20151,0.115097225,5,8,7,0.208,2,no,491,267,261,264
0,P02776,P48061,P10145,0.000163646,8,7,9,0.208,2,no,101,93,99,96
0,Q9Y2I7,P04180,Q92562,0.000108937,7,3,4,0.208,2,no,2098,440,907,673.5
0,P11488,A6NIH7,O75061,0.94895127,4,9,7,0.206,2,no,350,251,913,582
0,P35346,P31391,P30874,3.510527731,7,2,7,0.206,2,yes,364,388,369,378.5
0,Q96DR8,Q8IZM9,O15063,0.622176536,10,2,10,0.206,2,no,90,456,1070,763
0,P21728,Q9NYX4,P35462,3.6440128,7,4,10,0.206,2,no,446,217,400,308.5
0,Q8N474,P04628,P09544,0.000104392,6,4,2,0.206,2,yes,314,370,360,365
0,Q13522,Q8N4L4,Q6X784,1.681477879,10,2,9,0.206,2,no,171,309,338,323.5
0,P02776,P07204,P04070,0.472954677,8,2,10,0.206,2,no,101,575,461,518
0,P10145,P25024,P05113,1.210153946,9,2,3,0.206,2,no,99,350,134,242
0,Q13976,Q9Y6F6,P29728,0.17493213,10,3,5,0.206,2,no,671,904,719,811.5
0,Q9H3H5,Q5H9R4,Q16842,6.55E-05,8,1,8,0.206,2,no,408,2290,350,1320
0,Q14CX7,P61599,Q9HBH0,0.711661529,6,3,10,0.206,2,no,972,178,211,194.5
0,Q9GZY8,Q7Z5L4,Q96EE4,5.87E-05,10,5,2,0.204,2,no,342,167,140,153.5
0,Q9BSE2,Q9H2S6,Q9BXN2,0.989169376,9,2,9,0.204,2,no,394,317,247,282
0,Q96FX2,Q9UGK8,Q9BQC3,2.650609847,5,4,9,0.204,2,no,82,458,489,473.5
0,Q15173,P46695,Q8N2R8,0.000573245,10,8,8,0.204,2,no,497,156,423,289.5
0,P25929,P10082,P01303,8.53E-05,3,2,3,0.204,2,yes,384,97,97,97
0,P01571,Q7Z7J7,Q6UWD8,2.925233261,6,4,3,0.204,2,no,189,247,224,235.5
0,Q9Y4K4,Q8IVH8,Q8N9N8,1.630319448,9,8,8,0.204,2,no,846,894,165,529.5
0,Q13507,Q96D31,P20591,0.977781252,10,7,8,0.204,2,no,921,301,662,481.5
0,P52803,P54756,P29322,1.489925467,10,4,7,0.204,2,no,228,1037,1005,1021
0,P60329,Q8IUC1,Q8WWB5,0.121011367,8,2,6,0.204,2,no,112,163,315,239
0,Q9NX38,Q3MIT2,Q9Y6X8,1.417042827,7,1,9,0.204,2,no,181,529,837,683
0,O75891,Q9P219,Q3SY69,0.040297881,3,10,6,0.202,2,no,902,2028,923,1475.5
0,P13498,Q15080,Q969G6,9.61E-05,10,4,2,0.202,2,no,195,339,155,247
0,Q8TCI5,Q4G0W2,Q9HCP0,1.145083645,8,3,4,0.202,2,no,191,176,422,299
0,P35346,O00230,P30874,3.510534631,7,6,7,0.2,2,no,364,105,369,237
0,P50213,P51553,Q6EEV6,1.700053806,10,5,7,0.2,2,no,366,393,95,244
0,P01571,Q9NXT0,Q6UWD8,2.925204819,6,2,3,0.2,2,no,189,402,224,313
0,P10145,P02776,P05113,1.210210721,9,8,3,0.2,2,no,99,101,134,117.5
0,P25025,Q92664,P10145,0.000163534,9,4,9,0.2,2,no,360,365,99,232
0,Q16534,Q10586,Q9UKI8,0.439413867,7,3,9,0.2,2,no,295,325,766,545.5
0,Q9UDV6,Q9UM22,Q96SZ5,0.103734598,10,10,6,0.2,2,no,495,224,270,247
0,Q5T752,Q9BYS1,Q6L8G4,0.081686828,4,4,2,0.198,2,no,114,174,156,165
0,O43837,P21695,P51553,1.222067197,10,5,5,0.198,2,no,385,349,393,371
0,O75112,Q8TDC0,Q9GZV1,0.000259904,9,4,6,0.198,2,no,727,251,360,305.5
0,P27918,Q92496,O76036,2.758468107,10,4,5,0.198,2,no,469,578,304,441
0,Q9UM22,Q9UDV6,Q9H106,0.103457617,10,10,5,0.198,2,no,224,495,197,346
0,P02795,Q8TE69,Q15652,2.186667777,9,1,9,0.198,2,no,61,158,2540,1349
0,P61236,Q9UKC9,Q96IG2,0.08586333,4,9,6,0.198,2,yes,119,423,436,429.5
0,Q96SZ5,Q9UDV6,Q96PJ5,0.104273136,6,10,5,0.198,2,no,270,495,515,505
0,O00481,P78410,P04155,0.107197734,4,6,8,0.196,2,no,513,334,84,209
0,P35452,O60675,Q9Y5Q3,0.24705663,5,8,8,0.196,2,yes,270,156,323,239.5
0,Q9GZU5,Q10472,O95372,1.108995384,10,3,8,0.196,2,no,476,559,231,395
0,P02776,P07204,P49682,0.174457654,8,2,7,0.196,2,no,101,575,368,471.5
0,Q9NZI5,Q8TE85,P36508,0.121936271,4,6,6,0.196,2,no,618,626,570,598
0,Q5T752,Q9BYS1,Q9BYQ3,0.081720491,4,4,2,0.194,2,yes,114,174,159,166.5
0,Q8TDC0,O75112,Q53GG5,0.77243492,4,9,9,0.194,2,yes,251,727,364,545.5
0,Q8N6V9,Q96MY1,O94818,3.299370859,7,3,7,0.194,2,no,391,436,638,537
0,P51460,Q8WXD0,Q7Z6M4,2.457421686,9,1,8,0.194,2,no,131,754,381,567.5
0,P08697,P00746,P20151,0.1149081,5,2,7,0.194,2,no,491,253,261,257
0,P08263,O15217,Q16772,0.00022319,8,4,2,0.192,2,yes,222,222,222,222
0,O95150,O95407,Q93038,0.722900775,2,4,5,0.192,2,yes,251,300,417,358.5
0,P10145,P25025,P05113,1.210045651,9,9,3,0.192,2,no,99,360,134,247
0,Q6X784,P07225,Q13522,1.68129952,9,9,10,0.192,2,no,338,676,171,423.5
0,P32942,P20701,Q13349,0.001843739,7,10,3,0.192,2,yes,547,1170,1161,1165.5
0,P49682,O14625,P02776,0.174525253,7,3,8,0.19,2,yes,368,94,101,97.5
0,O76083,P49888,Q96FC7,1.515078289,10,2,10,0.19,2,no,593,294,376,335
0,Q8TBZ0,P47989,O95864,2.979883766,5,2,8,0.19,2,no,833,1333,444,888.5
0,P49682,Q07325,P02776,0.17465054,7,3,8,0.188,2,yes,368,125,101,113
0,P07225,Q6X784,P04070,0.147656604,9,9,10,0.188,2,no,676,338,461,399.5
0,Q96PJ5,Q8N387,Q96SZ5,0.104547272,5,2,6,0.188,2,no,515,334,270,302
0,Q96PJ5,Q03403,Q96SZ5,0.104347878,5,2,6,0.188,2,no,515,129,270,199.5
0,P48742,Q9UBR4,P32243,0.274035922,8,10,4,0.188,2,no,406,397,289,343
0,Q86UL8,O75783,P01135,0.001365616,10,4,10,0.186,2,no,1455,438,160,299
0,P54852,Q04941,Q9BUP3,0.203398299,10,4,10,0.186,2,no,163,152,242,197
0,Q8N4L2,Q7LC44,Q9UGI9,1.083916338,8,7,9,0.186,2,no,257,396,489,442.5
0,P21810,P55001,Q8WXH2,0.093949028,8,3,5,0.186,2,no,368,183,748,465.5
0,Q99967,P50458,Q92754,0.476805111,8,6,10,0.186,2,no,270,406,450,428
0,A8K855,Q8WZ73,Q92686,0.067439307,7,9,9,0.186,2,no,629,363,78,220.5
0,Q86UL8,P08588,P01135,0.001452399,10,8,10,0.184,2,no,1455,477,160,318.5
0,Q8IV36,P10243,Q68D51,1.422186852,4,8,7,0.184,2,no,788,752,928,840
0,Q8WXH5,Q96R05,O43559,2.952558817,7,2,10,0.184,2,no,440,134,492,313
0,Q96RK1,Q92481,Q92754,0.476619568,4,7,10,0.182,2,yes,184,460,450,455
0,P28360,P50458,P31273,0.727794956,10,6,10,0.18,2,no,303,406,242,324
0,Q04828,P52895,P51857,3.003277678,7,7,8,0.18,2,yes,323,323,326,324.5
0,O43837,Q9NR23,P50213,1.221917202,10,3,10,0.178,2,no,385,364,366,365
0,Q96T59,A8MXV6,Q9Y4K4,2.016761118,6,1,9,0.178,2,no,188,281,846,563.5
0,Q7Z7J7,P01571,P47224,2.806357446,4,6,10,0.178,2,no,247,189,123,156
0,Q9BQC3,Q6P3W2,Q5XKK7,0.122818711,9,1,7,0.176,2,no,489,149,198,173.5
0,Q8IVA1,P10153,Q5W186,2.005036411,7,2,4,0.176,2,no,136,161,159,160
0,Q53EV4,P10747,Q5TCS8,0.249533774,2,8,9,0.176,2,no,343,220,1911,1065.5
0,Q9GZN7,P13535,P50993,0.738578242,10,6,10,0.174,2,no,287,1937,1020,1478.5
0,P01138,Q9UPU3,Q96PQ0,0.099894729,7,1,5,0.172,2,yes,241,1222,1159,1190.5
0,Q96PQ0,P23560,P01138,0.099943141,5,7,7,0.172,2,yes,1159,247,241,244
0,Q13507,Q9UBN4,Q9HCX4,0.50427249,10,10,3,0.172,2,yes,921,977,862,919.5
0,Q9UDV6,Q9UDV7,Q9UM22,0.103562783,10,3,10,0.172,2,no,495,671,224,447.5
0,Q8IYJ0,Q8N4A0,Q86TP1,0.055652806,10,7,10,0.166,2,no,282,578,453,515.5
0,Q9BYS1,Q5T752,Q5TA76,0.011321871,4,4,5,0.166,2,yes,174,114,89,101.5
0,P10916,P35125,Q99972,0.016409193,10,4,7,0.164,2,no,166,1406,504,955
0,Q92754,Q96RK1,Q99967,0.000297704,10,4,8,0.162,2,yes,450,184,270,227
0,A8K855,Q92686,Q6PF05,0.067512897,7,9,4,0.16,2,no,629,78,361,219.5
0,Q5BJF2,Q13477,Q15849,0.043672341,9,5,4,0.158,2,no,176,382,920,651
0,Q9GZN7,Q9Y4E6,P50993,0.738740986,10,5,10,0.158,2,no,287,1490,1020,1255
0,Q7L8A9,Q8N300,Q9BUH6,3.393116645,10,1,6,0.158,2,no,365,66,204,135
0,O95221,Q96EK6,Q86WR0,0.039266314,7,7,4,0.156,2,no,314,184,208,196
0,Q86Y33,Q8N9W6,Q9NTJ4,1.840429185,10,8,7,0.154,2,no,519,283,1040,661.5
0,Q9BYR2,Q5TA81,Q5T5A8,0.08070181,3,4,10,0.152,2,yes,181,110,94,102
0,Q8N4A0,Q13790,Q8IYJ0,0.05555035,7,1,10,0.15,2,no,578,326,282,304
0,Q8N392,Q7Z6J4,Q96PX9,0.108703464,4,4,10,0.15,2,no,663,655,1627,1141
0,Q9BRL7,P80404,P18510,0.065169538,7,5,10,0.148,2,no,303,500,177,338.5
0,P28068,P06340,Q8TCT1,0.018166152,8,4,3,0.146,2,no,263,250,267,258.5
0,P63316,P48788,P19237,0.069533122,7,9,7,0.146,2,yes,161,182,187,184.5
0,Q8IVH8,Q9Y4K4,P78552,0.04244346,8,9,8,0.144,2,no,894,846,427,636.5
0,P28068,P13765,Q8TCT1,0.01822508,8,1,3,0.144,2,no,263,273,267,270
0,P41146,O15432,Q9Y342,0.039477421,5,8,9,0.142,2,no,370,143,182,162.5
0,O60688,Q96IG2,Q9UKC9,0.08586333,6,6,9,0.142,2,yes,119,436,423,429.5
0,P10916,Q99972,Q02045,0.016498268,10,7,1,0.142,2,no,166,504,173,338.5
0,O95221,Q96C23,Q96EK6,0.039220351,7,2,7,0.138,2,no,314,342,184,263
0,P41146,Q9Y342,Q13519,0.039448791,5,9,1,0.138,2,no,370,182,176,179
0,Q9Y342,P41146,Q9NXJ0,0.03939517,9,5,2,0.134,2,no,182,370,267,318.5
0,Q8IWA6,Q9Y421,O00488,1.911234662,6,3,10,0.134,2,no,550,112,134,123
0,Q9BQ16,P08254,Q92563,0.015910203,3,10,2,0.114,2,no,436,477,424,450.5
0,P50225,O00338,O00204,0.019818133,8,9,8,0.11,2,yes,295,296,365,330.5
0,O43914,Q9NP99,O00241,0.000125625,9,2,2,0.11,2,no,113,234,398,316
0,O95445,P0DMV2,P0DMV1,0.000106486,7,1,1,0.11,2,yes,188,189,189,189
0,O95445,Q5DJT8,P0DMV1,3.76E-05,7,1,1,0.11,2,yes,188,189,189,189
0,O95445,Q5DJT8,P0DMV2,6.89E-05,7,1,1,0.11,2,yes,188,189,189,189
0,O43914,Q9NZC2,O00241,0.000210255,9,4,2,0.108,2,no,113,230,398,314
0,O43914,Q9NZC2,Q5TFQ8,6.43E-05,9,4,2,0.106,2,no,113,230,398,314
0,P49682,O43927,P02776,0.000607499,7,2,8,0.106,2,yes,368,109,101,105
0,P63316,P45379,P48788,0.069311255,7,6,9,0.106,2,no,161,298,182,240
0,P30532,P30926,P17787,5.89E-05,7,1,3,0.104,2,yes,468,498,502,500
0,O43745,P48764,Q6AI14,8.52E-05,5,8,2,0.102,2,yes,196,834,798,816
0,P78552,P05112,Q8IVH8,0.042399651,8,4,8,0.102,2,no,427,153,894,523.5
0,P01031,Q03591,P13671,0.001097681,6,8,4,0.102,2,yes,1676,330,934,632
0,P01031,P21730,P13671,0.001312807,6,3,4,0.102,2,no,1676,350,934,642
0,P78410,Q92968,P05496,0.007003976,6,8,8,0.1,2,no,334,403,136,269.5
0,P27918,P00751,Q6ZPD9,0.000377743,10,10,7,0.1,2,no,469,764,716,740
0,P01031,Q03591,P10643,0.000680142,6,8,3,0.1,2,yes,1676,330,843,586.5
0,P35346,P30872,P61278,0.000124476,7,3,2,0.098,2,no,364,391,116,253.5
0,P78410,O00481,P05496,0.007130015,6,4,8,0.098,2,no,334,513,136,324.5
0,P78410,Q92968,O00478,0.000143665,6,8,5,0.098,2,no,334,403,584,493.5
0,Q15569,Q7Z6M1,O43610,0.000365015,8,6,1,0.098,2,no,626,372,288,330
0,P78552,P35225,Q8IVH8,0.042282951,8,3,8,0.098,2,no,427,146,894,520
0,Q99972,Q14515,P10916,0.016508656,7,3,10,0.098,2,no,504,664,166,415
0,P35346,P30872,P31391,3.78E-05,7,3,2,0.096,2,yes,364,391,388,389.5
0,O00338,P0DMM9,P0DMN0,0.000328071,9,6,6,0.096,2,yes,296,295,295,295
0,P78410,Q92968,Q9H330,0.005148354,6,8,9,0.096,2,no,334,403,879,641
0,Q8IXA5,Q8N5Z0,P21754,5.91E-05,6,1,7,0.094,2,no,215,425,424,424.5
0,P82987,Q9BYR9,P0C7H8,0.000299989,4,5,5,0.092,2,yes,1691,128,128,128
0,O43914,O00241,Q5TFQ8,0.000274539,9,2,2,0.09,2,no,113,398,398,398
0,O43914,Q14953,O00241,0.00036044,9,2,2,0.09,2,no,113,304,398,351
0,O43914,Q5TFQ8,Q14953,8.59E-05,9,2,2,0.09,2,no,113,398,304,351
